,Unnamed: 0,track_id,track_name,artist_id,artist_name,release_id,release_name,explicit,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6048,6048,03y0o28pEUuw6SDTVekJZa,Introduction - 1950's,['7yaBUcdjmqPP2vIv6F5bFD'],['Jascha Heifetz'],0lyggzaGbLZ4iN93J7Fblg,"Never-Before-Published and Rare Live Recordings, Vol. 4",False,0,0.969,0.647,33480,0.296,0.0,11,0.397,-16.969,1,0.458,63.586,3,0.688
6049,6049,03y2Oxu3fRBaM1iQY12eAc,Y2000,['3kd3hhfyNbSG4YFnBzKwub'],['C-System'],7oz22Zteq1uRUMe9fjbaBr,Year 2000,False,0,1.97e-05,0.676,377241,0.859,0.859,6,0.507,-11.485,0,0.0575,134.996,4,0.161
6050,6050,03y4DEMk4iP36wIGEocnG2,Oh La De Da,['0TF2NxkJZPQoX1H53rEFM1'],['Gladys Knight & The Pips'],7tcWk8cEeldaK1l1durZ6Z,Visions (Expanded Edition),False,5,0.00875,0.839,215107,0.749,0.000809,1,0.278,-10.048,1,0.0969,120.763,4,0.75
6051,6051,03y9nOt5sbZDjY5tDwW5l7,Textos,['1a1v0OJC5GqtsLwzoqJm7j'],['Usted Señalemelo'],6ZSWmVkucGkNzqWZYGMGMK,Usted Señalemelo,False,45,0.282,0.598,293107,0.36,0.000112,0,0.107,-9.79,1,0.0336,135.017,3,0.189
6052,6052,03yAZRJA0kfIKaN3N4w2Ev,Change Of Heart,['7fIvjotigTGWqjIz6EP1i4'],['Four Tops'],1pbPkhuest1I4RGpz3rWmC,Indestructible,False,14,0.169,0.761,287427,0.505,0.0,0,0.241,-13.449,1,0.0439,116.632,4,0.588
6053,6053,03yCFmjNxaocQS6HcZJFvc,Rock And Roll Wedding,['3R0XvRGDJEL5cGXVLiAbDB'],['Hank Ballard'],24mSar3n4H1r8HxLPm78uc,Let 'em Roll,False,4,0.441,0.666,160200,0.506,0.0,0,0.392,-8.114,1,0.0374,138.79,4,0.955
6054,6054,03yH8hIyiNOMVnR9HcQeZx,Transmission,['7JDSHlDdVTo7aZKdQZ53Vf'],['Static-X'],6ArsYtEDpoPxrCQXG4rHw3,Shadow Zone,False,28,0.00934,0.412,98907,0.996,0.705,10,0.5,-3.807,0,0.25,170.1,4,0.0396
6055,6055,03yIs9DEk41p5xfD85XybB,The British Road,['5iksmHDN2qZQcgFfXqIXtT'],['Robert Wyatt'],4LZeR4fFlQfo2jXqM25j8O,Old Rottenhat,False,5,0.773,0.483,383333,0.306,0.0115,0,0.123,-10.279,1,0.0404,137.766,4,0.0921
6056,6056,03yJJ5Fv6RZ9CP0WoQ4fza,Little Sister,['1n65zfwYIj5kKEtNgxUlWb'],['Siouxsie and the Banshees'],0MNKE093cSDfCrABTCCXwP,Superstition (Expanded Edition),False,29,0.244,0.526,201373,0.576,0.359,4,0.141,-7.687,0,0.0246,87.023,4,0.335
6057,6057,03yLhZ200apRpQR47lb2fg,Harder To Breathe - Demo,['04gDigrS5kc9YWfZHwBETP'],['Maroon 5'],5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,False,40,0.0898,0.537,137680,0.79,0.0,6,0.0914,-5.614,0,0.176,149.8,4,0.908
6058,6058,03yMmzsMZXVtZplQPuKTag,Dark Horse - Early Take / 2014 Mix,['7FIoB5PHdrMZVC3q2HE5MS'],['George Harrison'],0dO8qorptUT8tWmeW5wcF6,Dark Horse (Remastered),False,24,0.706,0.451,265427,0.44,0.0627,6,0.0629,-12.583,1,0.0424,173.896,4,0.467
6059,6059,03yOjwHoOPDlTUg0NRxN6t,Cemetry Gates - 2011 Remaster,['3yY2gUcIsjMr8hjo51PoJ8'],['The Smiths'],5Y0p2XCgRRIjna91aQE8q7,The Queen Is Dead,False,56,0.151,0.55,161040,0.796,0.0,7,0.222,-7.007,1,0.0306,105.354,4,0.622
6060,6060,03yPheflmkbafsI4k4Ghi3,Night And Day,['4Ww5mwS7BWYjoZTUIrMHfC'],['Charlie Parker'],01AiycBrdM5t3pDb8S7oHY,Big Band,False,19,0.691,0.592,172960,0.675,0.0168,5,0.332,-11.245,1,0.0555,118.534,4,0.688
6061,6061,03yT9W8v4FUZHuye6x3hgB,Quik's Groove 6,['0b2XeWDPeBiLeskT6RFqMb'],['DJ Quik'],7GOl4fXMIdNDrxn5gcBhqt,Under Tha Influence,True,16,0.0321,0.861,251728,0.478,0.915,6,0.0806,-3.538,1,0.132,91.989,4,0.73
6062,6062,03yX0WgZGT6DM3GNLSu4f1,Time Piece (feat. Lil Durk),"['7rkW85dBwwrJtlHRDkJDAC', '3hcs9uc56yIGFCSy9leWe7']","['NAV', 'Lil Durk']",31lHUoHC3P6BRFzKYLyRJO,Bad Habits (Deluxe),True,50,0.189,0.847,206498,0.363,0.0,8,0.111,-7.535,1,0.374,140.077,4,0.174
6063,6063,03yXLyaEFhiGeGq5kbPqM8,(Here Is My Heart) Nalani,['3OpnoUqoRIHWbsFs4Nw0NQ'],['Nat King Cole Trio'],36r0NLy7NH4Z14enk0EvF4,The Complete Capitol Recordings Of The Nat King Cole Trio,False,3,0.983,0.362,179507,0.0216,0.619,3,0.163,-24.508,1,0.0407,64.692,4,0.128
6064,6064,03yZvVCzAWfJ4L8nDHzPLe,Rain-O,['3TkWygOTDBZXAdFDh9HOkG'],['Chilliwack'],2QNKyqGsn9xJZws9EevADr,"Dreams, Dreams, Dreams",False,10,0.481,0.383,345069,0.385,0.00461,0,0.09,-16.055,1,0.0347,145.97,4,0.296
6065,6065,03yaIEBjdHGqmjzqjuT44B,You Know I Like It - Acoustic Edit,['1av0z8791CVGoez8HKlkV2'],['Booty Style'],4fjwZmqIx84tvPkPH1a3sk,Acoustic Unplugged - Bar Lounge Compilation Playlist 2017.2,False,0,0.768,0.57,234784,0.571,0.0735,5,0.0869,-8.265,0,0.031,94.965,4,0.28
6066,6066,03yaZE8HChg9px3cBsOMhV,Ring (feat. Young Thug),"['4OBJLual30L7gRl5UkeRcT', '50co4Is1HCEo8bhOyUWKpn']","['T.I.', 'Young Thug']",4ji352J0NHJfD5gHoJa7Oj,The L.I.B.R.A.,True,50,0.00277,0.806,174823,0.662,2.17e-05,1,0.224,-6.817,1,0.121,145.976,4,0.122
6067,6067,03ykze50M8klLkps39S5xW,"‘Duke Ellington Was Asked Once In An Interview, “What Is Jazz?”’ - Live",['0QWCnpfvnorRJej06j0J7v'],['James Morrison'],58qkXTnPTxl4WCNB8ch9hb,A To Z Of Jazz (Recorded Live In Melbourne / 2014),False,0,0.503,0.0,14767,0.148,0.0,7,0.607,-24.051,0,0.0,0.0,0,0.0
6068,6068,03ylaQl7LLc61aDSro2sMd,Straight to the Heart,['7vNcTk9TgKF0qDsS87nWGE'],['David Sanborn'],4E6WRKmkMun0YDX5pnZ8Wd,As We Speak,False,13,0.438,0.605,207360,0.497,0.0063,10,0.159,-11.516,1,0.051,134.219,4,0.522
6069,6069,03ymJNjhB9Whod7NNRlwMm,Eras Una Niña A Duo,"['13VwGEitoK8J0qjNjbgeTN', '25DaK1XVBhiLliHNM1JcaO']","['Flex', 'Japanesse']",4GBaFbtHeZD8t8bd1jE0AD,Te Quiero,False,41,0.232,0.677,184749,0.649,0.0,11,0.374,-9.263,0,0.157,89.407,4,0.833
6070,6070,03yprACI3zvxl3bd5e4eNu,Infernal Goathrashing Aggression,['295HRT61eMENqS5vbiwZcj'],['Bestial Hordes'],2c2dpP5fXGQKOYUaZrLcG4,Infernal Goathrashing Aggression,True,1,4.69e-05,0.302,190566,0.979,0.000451,0,0.395,-6.787,1,0.106,84.391,4,0.337
6071,6071,03yqnSiWgnMizSeXuoyUK6,This Fragile Life,['5kQSUT9ApO5g8D6DJEDXR9'],['Chill Out 2018'],5lD0bSQC3h5uWwKZMnLfyb,Hot Winter Chills,False,0,0.795,0.663,154536,0.564,0.959,5,0.143,-10.339,0,0.0503,122.998,4,0.807
6072,6072,03yqsLY9Tvn0KuXc4ZMyM4,"Catari, Catari - Original","['6EV5fvVvnySPqda0WodofO', '0yUhAEC5JDGZmVIi99KeZJ', '1GdS4x3sFHb2plCSTzNi8T']","['Mario del Monaco', 'Mario del Manaco', 'Annunzio Mantovani']",34uMOSkoi0UAWiH7t4oRbG,Mario del Monaco with Mantovani - A Song for you/ Italia Mia,False,5,0.884,0.249,169693,0.349,0.0373,3,0.316,-11.178,1,0.0351,63.772,4,0.295
6073,6073,03ysughthQlZ4LSmoJBvab,"Mozart: Symphony No. 34 in C Major, K. 338: II. Andante di molto","['4NJhFmfw43RLBLjQvxDuRS', '3PfJE6ebCbCHeuqO4BfNeA', '04kScQiBaLpLuCR1rh20Dd']","['Wolfgang Amadeus Mozart', 'London Philharmonic Orchestra', 'Sir Thomas Beecham']",5pNtIjY4wmH66DARETRzOK,Sir Thomas Beecham: Haydn & Mozart,False,0,0.958,0.271,660627,0.0408,0.0773,5,0.286,-23.064,1,0.0406,136.685,4,0.0745
6074,6074,03yuinHsupw1eFoMm0tDnO,Say Once More,['72Nhcx7prNk2ZCxhx0Y5es'],['Amy Grant'],7ETJhSThtcyCrQg4CuZfrX,Lead Me On,False,17,0.637,0.581,297240,0.417,2.33e-05,0,0.142,-9.753,1,0.0286,122.372,4,0.301
6075,6075,03ywyfbZJBzHZHDXXHn5vI,My Mom Is Sorry,['4O4Rkb6K3ppeXyVvD6zBJA'],['Song a Day'],61BSYYBUl3ca9JzSZoSN6j,"Winter, 2012",False,0,0.724,0.727,58540,0.263,0.0,5,0.178,-18.346,1,0.077,114.977,4,0.824
6076,6076,03yxsbi3an9eqQSIPYVpYj,Kaun Sa Geet Sunaon Sajni,['3kxf6HWIlI80gJvGgRR1Tb'],['C. H. Atma'],6lfbNsIuMipV9XeA2WlTdf,Rare Gems - C H Atma,False,0,0.991,0.39,195427,0.167,0.897,8,0.111,-18.824,1,0.0424,93.414,4,0.602
6077,6077,03yzjGJszGD5tK1l7KRjnF,Come On And Dance,['0cc6vw3VN8YlIcvr1v7tBL'],['Mötley Crüe'],6fhebW3x8DvrwbdL2aXCbo,Too Fast For Love,False,44,0.000146,0.348,166360,0.922,0.00572,7,0.176,-6.039,1,0.0432,144.382,4,0.904
6078,6078,03z0yyurb1B4wcLToYmZFW,Morning Sun - Psychedelic Mix Edit,['16MkHu0jc2s21acFhoMG9V'],['Dr. Psyhead'],43te2MILfCKfpzrflcD35p,Progressive Goa Psytrance 2021 Top 100 Hits DJ Mix,False,0,5.18e-06,0.647,159440,0.926,0.715,11,0.145,-7.711,0,0.0424,140.011,4,0.187
6079,6079,03z7FA3hMpedfEXOnpZfsI,Won't Stop Running,['5xKp3UyavIBUsGy3DQdXeF'],['A Great Big World'],6SQWwNCTTPmS1DaXQNRDOy,When the Morning Comes,False,34,0.07,0.636,226707,0.538,0.0,10,0.138,-6.973,1,0.0424,145.814,4,0.494
6080,6080,03zARdByPmHwFTJh882ZVV,Getaway Car to San Diego,"['7EA2yNdzsxScme1hqvFHKC', '1wYm2xBhQYmWlNINRcdBPu']","['Sudarshan Senthilvel', 'Parul Tejaswini']",6GvbMWPm03Fcv2pwRl77jg,"New Ear Resolve, Vol. 22",False,0,0.000295,0.78,88000,0.305,0.933,1,0.555,-15.425,1,0.0637,120.021,4,0.186
6081,6081,03zB9duFz1JqLxAIYvGdac,I'm In You,['0543y7yrvny4KymoaneT4W'],['Peter Frampton'],1yn9J074uklyngo5SGS49U,I'm In You,False,51,0.147,0.33,250000,0.494,4.94e-06,0,0.137,-7.16,1,0.0278,98.478,4,0.143
6082,6082,03zBsPNZ2sjZx96R39hc5h,Snowplay - Instrumental,['1csBgT42N4pPPs1HJhxXIK'],['Thomas Newman'],0Ug5EnJH0wl1DFPC8HAtpK,Little Women Soundtrack,False,29,0.923,0.607,47467,0.117,0.265,7,0.0795,-20.757,1,0.0533,143.011,3,0.614
6083,6083,03zEFYnyVH8LVVOShobJrK,"Harp Intermezzo No. 1 (Studio Harp Version, 1993, 2000, 2006)",['6RWBELLvbVHy14MiGSxo32'],['Larbi Megateli'],7BAtcTq4mLCmWxpIxzJspx,Orchestral Music Vol. 1 (1991-2016),False,0,0.984,0.314,350400,0.285,0.942,8,0.0912,-16.761,1,0.0513,148.188,4,0.0695
6084,6084,03zFuXbWXhc3yKnE3npAZ0,Часть 30.2 - На Западном фронте без перемен,['78KATtutSKpCRLlIH7conZ'],['Эрих Мария Ремарк'],5bCJslmzaJhsyXgxlSxiYC,На Западном фронте без перемен,True,0,0.0587,0.724,175800,0.293,0.0,1,0.337,-17.416,1,0.854,121.603,3,0.59
6085,6085,03zHkvhncNkpl7R2Wxj9zp,Ligga Still,"['6rFkcriDwb5Wm0sUvGjXWa', '211ACOZQsLwIxPJIIz7nEG']","['Luxury 2006-2016', 'Maja Gödicke']",77PmyFUJi2Kkr8I6eXCQkv,Best of Luxury 2006-2016,False,0,0.17,0.442,154880,0.726,2.73e-05,7,0.328,-5.832,1,0.0376,119.847,4,0.373
6086,6086,03zQxdUrXCnOELQEhJLiDH,Before Life,['45YbCFM0an4hsEXMdQ4k3b'],['Electric Youth'],4Kt5QSgaOzr6nTIN4RBmkf,Innerworld (Deluxe Edition),False,25,0.15,0.538,131067,0.445,0.88,0,0.135,-13.197,1,0.0306,126.029,4,0.484
6087,6087,03zQznzMibshdPU5P7nkZi,"Suite No. 1 en ut majeur BWV 1066: Bourrée I, Bourrée II, Bourrée I da capo","['5aIqB5nVVvmFsvSdExz408', '0Ujx9OMRc595IoVDwlwiKF', '42Bd2IhLltsbqINlfZPpkL', '564UyyHYTqGWAsAvDabSdt']","['Johann Sebastian Bach', 'Ensemble Orchestral Harmonia Nova & Didier Bouture', 'Didier Bouture', 'Ensemble Orchestral Harmonia Nova']",0wzY6cMuHfuyJ0VRxxtAug,"Johann Sebastian Bach, Michel Richard Delalande, Henry Purcell, Antonio Vivaldi, Wolfgang Amadeus Mozart: L'Europe Musicale des XVII et XVII",False,5,0.977,0.258,153800,0.152,0.919,0,0.112,-21.063,1,0.0356,83.017,1,0.49
6088,6088,03zTrlIwy0xSM8Fpagtf0q,Headlights,['2XzHxDFTNywDd5ReMhgxkg'],['The Whispers'],3wCNyJLMLFCpwc1sV1poKy,Headlights,False,9,0.0462,0.708,465747,0.841,0.157,1,0.0309,-7.829,1,0.102,121.423,4,0.907
6089,6089,03zX6ouhaLKP1jtrPvBMLB,May the Good Lord Bless You and Keep You,['0Te1NusV6mkAMJ1VAkzJiX'],['Kate Smith'],5FrhUnNND1MHc5zZn9VEZn,How Great Thou Art,False,7,0.964,0.224,212693,0.261,0.0,8,0.146,-11.254,1,0.0325,149.514,3,0.236
6090,6090,03zamvk5JKhp8hZEkIb0Dy,Not The End (Glee Cast Version),['0SCbttzoZTnLFebDYmAWCm'],['Glee Cast'],082BH67sSIDefLxUp8GgNm,"Glee: The Music, The Complete Season Three",False,21,0.0936,0.538,209373,0.903,0.0,4,0.0895,-5.778,1,0.0423,167.97,4,0.402
6091,6091,03zfgJochE8jcUjTMbhrZ6,Feet Do Yo' Stuff,"['47avDlmWoVHt2VLie3mJvn', '7I9ulpL3Gl7M8eVaemwbJl', '3lu1p5TAo8X7qdmj2ElFWW', '3wMKeucNXgNb9oDB3QHviB', '2VaCwJAM8gnpWLfzzOCCSM', '7LHjY0FMJt8mYUHa85vWjk']","['Winston DeWitt Hemsley', 'Alan Weeks', 'Leslie Uggams', 'Hope Clarke', 'Sandra Lein', 'Saundra McPherson']",3cjxCNi2DTworAGKPjTAoS,There's No Business Like Show Business: Broadway Showstoppers,False,2,0.841,0.684,127240,0.621,0.000179,8,0.35,-8.385,1,0.0599,116.543,4,0.735
6092,6092,03zfr0TFCpZZSiwsEVhWZc,Come Wake Up,['6qJ61DomA73g7jQEKESw9Z'],['Noisecontrollers'],0jzZ6Ta4IrSxwQhI1Mk1Lw,10 Years Noisecontrollers,False,8,0.00255,0.552,229500,0.981,0.341,0,0.211,-4.956,1,0.311,149.985,3,0.124
6093,6093,03zg9P8gkRB8tu0rbhj3ta,"The Rake's Progress - Opera in 3 Acts: Act II, Scene 2: Could it Then Have Been Known - I Have Not Run Away","['7ie36YytMoKtPiL7tUvmoE', '6wC8AF31dHArqcz5j0QDJB', '1jpinXJDoupiiEsbeORsgo', '7qd7gnksJPMBo0uNIwkaOG']","['Igor Stravinsky', 'Hilde Gueden', 'Eugene Conley', 'Blanche Thebom']",5FTgNXIqRwBtu8F7oYHXFW,Stravinsky: The Rake's Progress,False,0,0.973,0.185,364373,0.26,0.00292,7,0.105,-13.396,1,0.0348,81.096,4,0.102
6094,6094,03ziklwOAA8izaRE72C41G,Too Far Gone - 2003 Remaster,['5s6TJEuHTr9GR894wc6VfP'],['Emmylou Harris'],04TlWfr3EnQE47HyNTBnex,Pieces of the Sky (Expanded & Remastered),False,27,0.79,0.273,212733,0.216,0.000651,6,0.206,-13.99,0,0.0313,82.022,3,0.124
6095,6095,03zjj8Ni3NQqInP6FQ25v2,Famous,['49bzE5vRBRIota4qeHtQM8'],['Skillet'],4rJu3hBFAUqIAQOlSStJzO,Unleashed,False,49,0.0103,0.628,198400,0.937,0.0,11,0.0549,-3.545,0,0.0898,144.003,4,0.683
6096,6096,03zo6LDk8rdMtW4ueHIvL3,Band Waggon (Pt 3) - 1939 Recording,['1uRYviNU5Rq2mqwfD3j5kW'],['Arthur Askey and cast'],5MLcabNRriGGEQSuCAdOqd,Band Waggon / Arthur Askey Goes To War,False,0,0.972,0.611,210880,0.341,1.85e-06,9,0.678,-18.528,0,0.953,51.243,4,0.577
6097,6097,03zv0Znm7bA7XzWMZ1lEKO,An Eagle In Your Mind,['2VAvhf61GgLYmC6C8anyX1'],['Boards of Canada'],1vWnB0hYmluskQuzxwo25a,Music Has The Right To Children,False,45,0.371,0.825,385520,0.467,0.845,6,0.0594,-14.055,1,0.0753,96.012,4,0.249
6098,6098,03zwtUtPSBLGyHP7L5cwUd,I Am a Simple Man,['4uaaRGr9KMfYPDaUnBIngc'],['Ricky Van Shelton'],2gcPVldEeoiXwcQsZoxXbV,Ricky Van Shelton - 16 Biggest Hits,False,32,0.378,0.79,206227,0.805,0.0,7,0.0222,-6.988,1,0.0297,117.105,4,0.926
6099,6099,0408wZj4goIOeqPCQ55BGa,Tear It Down,['6H1RjVyNruCmrBEWRbD0VZ'],['Def Leppard'],7FKcbsCm4eoDWTMTNCUUqw,Adrenalize,False,28,0.00266,0.493,218376,0.964,0.013,9,0.118,-6.106,1,0.0392,131.921,4,0.573
6100,6100,040BopDtQcPBZMAGfZrK3W,Mascaron dance,['7xk96pRREorepxlNdIw6k4'],['Harold Courlander'],1N2WpQsDEDOr2BtnZMt8an,Drums of Haiti,False,0,0.99,0.435,108753,0.32,0.904,4,0.111,-23.974,0,0.0963,177.754,4,0.712
6101,6101,040DdIoNQaHbJSVROuLs4p,Private Idaho - Party Mix,['3gdbcIdNypBsYNu3iiCjtN'],"[""The B-52's""]",0XThJ7JycfCHOOZseyrKva,Party Mix/Mesopotamia,False,32,0.0138,0.545,244107,0.804,0.00287,2,0.956,-11.032,1,0.0473,166.293,4,0.758
6102,6102,040JpqJGjU3u3s0VGfuC2R,No Reins,['0a1gHP0HAqALbEyxaD5Ngn'],['Rascal Flatts'],0AOo1R9etwkWPjoFSsse0T,Still Feels Good,False,30,0.00586,0.637,200507,0.854,0.0,1,0.322,-4.692,0,0.0445,118.0,4,0.496
6103,6103,040NlI4L7vaoyiQ8P3DY5I,The Time Traveler,['1owt6WYWjy94FlqNcj1x4U'],['Chamras Saewataporn'],53boP8tReb4UGG0t6Txgx7,Green the World,False,8,0.648,0.553,228947,0.329,0.657,0,0.11,-14.895,1,0.0347,175.932,4,0.453
6104,6104,040PVy5Qjz6z4IAvsLbXbn,It Came Upon a Midnight Clear,['6cXMpsP9x0SH4kFfMyVezF'],['Josh Groban'],4kqXw1yf9EKamws0zCarGt,Noël,False,25,0.706,0.429,253067,0.28,0.000524,8,0.115,-12.147,1,0.0319,119.856,4,0.164
6105,6105,040QW6z2dOGS6Ev2xc60kE,The One Rose,['6kACVPfCOnqzgfEF5ryl0x'],['Johnny Cash'],5xeMctXQWNmMq4aAjwuR3e,Unearthed,False,21,0.615,0.681,146440,0.282,0.000177,11,0.117,-9.847,0,0.0282,97.753,3,0.13
6106,6106,040RBS7wUQ5j8Zik7gjc2g,Bombay,"['5Y5TRrQiqgUO4S36tzjIRZ', '5OvUOsy960XSRE3P91OQg0', '0fot07IX0Bk4NONyj0kixX']","['Timbaland', 'Amar', 'Jim Beanz']",4BxB8U8QgpR4UCvJ0moj8Z,Shock Value,False,26,0.0265,0.735,174520,0.626,0.184,5,0.875,-4.466,0,0.033,113.878,4,0.268
6107,6107,040WYQYGCvb6MUsGqDoAC7,Satan Is My Motor,['6A43Djmhbe9100UwnI7epV'],['Cake'],2Bm5H1pIZNQEwFDYB5P213,Prolonging the Magic,True,31,0.141,0.682,192067,0.698,2.62e-05,9,0.115,-8.368,1,0.039,102.325,4,0.975
6108,6108,040XYvBxuIMrqOos9V7FnB,"Matthäus-Passion, BWV 244, Zweiter Teil: 33. Evangelista, Testis I & II, Pontifex ""Und wiewohl viel falsche Zeugen herzutraten""","['5aIqB5nVVvmFsvSdExz408', '17BdLN9q8RRQQqyklLwac1', '2LnE7uKchgVW2Uv7vzwixZ', '0QVlaFCrge4YWt0yftF8FE', '2wAtw4Vrj3yjY47zQ8kvr8', '2ozcTa5tl8qhSbhJKM60I5', '5l99uDJZTV5zK5crn1Nt6V']","['Johann Sebastian Bach', 'Collegium Vocale Gent', 'Andreas Scholl', 'Ian Bostridge', 'Frits Vanhulle', 'Philippe Herreweghe', 'Werner Güra']",5ZHCqltda5ywYkHPqFIUQJ,J.S. Bach: Matthäus-Passion BWV 244,False,38,0.849,0.402,68760,0.0852,0.0,6,0.257,-28.129,0,0.05,91.689,4,0.244
6109,6109,040kUReHeGGZeIjxx0tzrZ,Skylla,['4YGN0uDGA3eRDahp8yTytZ'],['Expand'],71gER3p2cPIL8h7Kjds6J4,Boxing Season 2019 Sports Music,False,0,0.361,0.805,190080,0.533,0.917,2,0.205,-15.177,1,0.0478,125.038,4,0.0379
6110,6110,040swvF4EEB5dWV0QYGXbc,X-Bacon,"['6pr6scAuXM1recaVhecm6F', '4grPACpyU8gbASMAm3HZLP']","['Banda Uó', 'Vanessa Jackson']",7byXRkDthEkkmg20GRT3vm,Veneno,True,19,0.0211,0.933,184822,0.606,1.71e-06,1,0.0839,-6.76,1,0.0752,116.994,4,0.686
6111,6111,040vqkS6mfBqySTf0BywBP,I Wish Someone Would Care,['0iOVhN3tnSvgDbcg25JoJb'],['Etta James'],2BJqJ9am42hV8DytfIqhBL,The Sweetest Peaches [Part One (1940-1966)],False,8,0.268,0.399,155133,0.339,0.0,10,0.371,-15.57,0,0.0333,168.869,3,0.263
6112,6112,040wESd2u1sfSVy5QWhAM9,"Bach, J.S.: Prelude & Fugue in A Minor, BWV 559","['5aIqB5nVVvmFsvSdExz408', '71DVPBXILu9RWED4ROAZHK']","['Johann Sebastian Bach', 'Marie-Claire Alain']",2b2EXjhwM5giw1Mo3caWhj,"Bach, JS : Complete Organ Works [1980]",False,2,0.478,0.205,181640,0.227,0.863,9,0.077,-16.137,0,0.0341,73.87,3,0.167
6113,6113,040yyMoRxwM3WYmetUmzC4,やすらぎ,['55yEcpOYHnvIFiQGqN4t6U'],['川村ゆみ'],4yyExVOiwrE7TDZfxAGgki,ペルソナ3 オリジナル・サウンドトラック,False,35,0.526,0.541,91840,0.182,0.479,5,0.19,-15.78,1,0.0399,120.948,1,0.159
6114,6114,0410h3t8XZR60KPYgczJwJ,Kilimanjaro Cookout,['0F80uiQjVrZ1gl7aHsYzc0'],"[""O'Donel Levy""]",0WJt1ES9ntR9F5BW2yHdX3,Simba,False,11,0.414,0.62,296933,0.689,0.11,10,0.0913,-12.002,0,0.0387,94.833,3,0.84
6115,6115,0412DY8AP1TB0Pcv1qiHwJ,"Touch by Touch - 12"" Instrumental",['3MdG05syQeRYPPcClLaUGl'],['Diana Ross'],20SrAySYqHsaUE4XGlH6Pv,Swept Away (Expanded Edition),False,3,0.07,0.703,241960,0.785,0.00165,6,0.0604,-7.889,1,0.0322,117.087,4,0.962
6116,6116,0419SuHbBS1hed6xlFY1vs,Conception,['7uUBTiZ2u5b40vymlFmXrn'],['George Shearing'],5b86ek4lKCKjQgEfCq3142,September In The Rain,False,4,0.981,0.603,151413,0.154,0.886,0,0.113,-21.759,1,0.0367,112.459,3,0.578
6117,6117,041C0yfThCF0m5dKdrO3zZ,When The World Was Young,"['5QGnprJtpZmk3OiDqspPlB', '5wVeG4RM2VXsFwyylF8vXi']","[""Anita O'Day"", 'The Three Sounds']",7FocJoTkE5a9i9ngXe4xCX,Anita O'Day And The Three Sounds,False,19,0.927,0.532,209653,0.0343,0.0,5,0.19,-24.418,1,0.0543,120.696,5,0.247
6118,6118,041CifoHKB0DKqmPfg6PU3,Smiles - False Start,['0FMucZsEnCxs5pqBjHjIc8'],['Stan Getz'],3tVXEmUWcf59AsLK9L5C0S,Award Winner (Expanded Edition),False,0,0.224,0.6,20800,0.183,0.0,1,0.367,-28.194,1,0.329,117.576,3,0.344
6119,6119,041DL6zfbzDngQL3n5Grht,Verdi : Un ballo in maschera : Preludio to Act 1,"['1JOQXgYdQV2yfrhewqx96o', '5FOv1We0rWcccUbSExgFKZ', '6r9Z05svhqtOdMOOIr0Kjy']","['Giuseppe Verdi', 'Angelo Questa', 'Orchestra Sinfonica Di Torino Della Rai']",2Tr63n5JXUehKcWXUvIFqP,Il segreto di Susanna,False,0,0.894,0.203,221427,0.0137,0.237,1,0.0479,-31.18,0,0.0416,76.365,4,0.0852
6120,6120,041FRBHLwDqohfnPY3iqZg,Apriendan los Pedigueños - Remasterizado,"['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']","['Francisco Canaro', 'Charlo']",7FQzAcX16qX1TQzs150QZo,"Colección Completa, Vol. 54 (Remasterizado)",False,0,0.993,0.73,210000,0.476,0.616,8,0.404,-8.154,1,0.385,152.456,3,0.961
6121,6121,041GMlV0drK90ibmd5U2bu,芳草無情,['3ienC90A5I1X3irDyQoqWZ'],['Teresa Teng'],5ylz7ilTcwYSDIRQC5CaLp,淡淡幽情,False,11,0.914,0.291,180547,0.196,0.00444,0,0.476,-16.437,1,0.0433,139.269,4,0.391
6122,6122,041IKvhjO5ibWPC4EZy4OC,Violin Sonata No. 3: II. Andante scherzando - Meno mosso (Arr. L. Tertis for viola and piano),"['65YhYi4Fz5Ibgq7ueev2Rm', '5ofQKCICPwvadwzRKWYqwe', '32s7vjlyqSCLwqDvqkkTuw']","['Frederick Delius', 'Enikő Magyar', 'Tadashi Imai']",5L28fof2nWQNBwMmDvxtDA,The English Viola,False,1,0.991,0.316,234253,0.0484,0.537,10,0.16,-26.108,1,0.0589,120.278,4,0.0385
6123,6123,041INVOyA3LSLM1kao2oVq,Rain,['174ThXFgQg2VCq9r3m8ceb'],['Luiz Bonfá'],4WBpgGCVdeXpk7QxN42wD4,Introspection,False,22,0.987,0.53,158360,0.241,0.9,9,0.104,-17.596,0,0.0477,45.717,4,0.125
6124,6124,041M2yTQ2Tk4As8O63kF2T,Flipside,['1xgFexIwrf2QjbU0buCNnp'],['The Breeders'],57F44c0MTziVzHPEuJtH9A,Last Splash,False,36,0.0132,0.0952,119507,0.767,0.82,6,0.117,-7.232,1,0.0472,164.801,4,0.489
